f_property_type,f_neighbourhood_cleansed,price,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_since_last,d_,d_backyard,d_baking_sheet,d_barbecue_utensils,d_bathtub,d_beachfront,d_bed_linens,d_bidet,d_bikes,d_board_games,d_bread_maker,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_fire_pit,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_keypad,d_lake_access,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_mosquito_net,d_outdoor_dining_area,d_outdoor_furniture,d_outdoor_shower,d_outlet_covers,d_pool,d_private_entrance,d_private_hot_tub,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_shared_pool,d_single_level_home,d_smoke_alarm,d_toaster,d_trash_compactor,d_waterfront,d_window_ac_unit,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_fridge,d_coffee_machine,d_have_gril,d_free_parking_on_premises,d_free_parking_on_street,d_paid_parking_on_premises,d_paid_parking_off_premises,d_wifi,d_have_cable,d_have_tv,d_have_sound_system,d_shampoo_conditioner,d_bodygel,d_have_washer,d_have_dryer,d_have_iron,d_have_heating,d_have_air_condfan,d_balcony,d_have_garden,d_have_breakfast,d_have_workoffice,d_have_fitnessgym,d_family_friendly,d_have_fireplace,d_have_clothing_storage,d_host_is_superhost,d_host_identity_verified,local_price,id,neighbourhood_cleansed,room_type,property_type,ln_price,flag_n_bedrooms,flag_review_scores_rating,flag_reviews_per_month,flag_days_since_last,f_bathroom,f_bedrooms,f_beds,f_review_scores_rating,f_number_of_reviews,f_minimum_nights
condo,Kadikoy,45.57522123893805,2,1,1,1,5,2,1.2,5,329,16,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,618,52622297,Kadikoy,Entire home/apt,condo,3.819364174945441,0,0,0,0,1,2,1,2,2,1
condo,Kagithane,51.62241887905604,3,1,1,1,4.82,0,0.8,1,91,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,700,52624412,Kagithane,Entire home/apt,condo,3.943956052531155,0,1,1,1,1,2,1,2,1,1
condo,Kartal,25.81120943952802,4,2,2,4,4.82,0,0.8,7,362,37,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,350,52630701,Kartal,Entire home/apt,condo,3.2508088719712096,0,1,1,1,2,2,2,2,1,1
apartment,Beyoglu,44.174041297935105,4,1.5,2,2,4.82,0,0.8,5,261,37,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,599,52631677,Beyoglu,Entire home/apt,apartment,3.7881373156032,0,1,1,1,2,2,1,2,1,1
apartment,Sisli,64.60176991150442,5,1.5,2,3,4.82,0,0.8,5,365,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,876,52631970,Sisli,Entire home/apt,apartment,4.168241808424142,0,1,1,1,2,2,2,2,1,1
condo,Kucukcekmece,26.769911504424776,3,1,1,1,5,3,2.09,3,358,3,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,363,52634060,Kucukcekmece,Entire home/apt,condo,3.287278551752601,0,0,0,0,1,2,1,2,2,1
apartment,Beyoglu,45.57522123893805,6,1,2,2,4.82,0,0.8,1,273,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,618,52643683,Beyoglu,Entire home/apt,apartment,3.819364174945441,0,1,1,1,1,2,1,2,1,1
apartment,Beyoglu,71.60766961651917,6,1,2,3,4,2,0.9,1,273,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,971,52643720,Beyoglu,Entire home/apt,apartment,4.271202185779075,0,0,0,0,1,2,2,2,2,1
apartment,Beyoglu,26.179941002949853,4,1,2,2,5,2,0.98,1,281,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,355,52643757,Beyoglu,Entire home/apt,apartment,3.264993506963166,0,0,0,0,1,2,1,2,2,1
condo,Esenyurt,53.17109144542773,6,3,3,3,4.82,0,0.8,3,365,37,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,721,52652940,Esenyurt,Entire home/apt,condo,3.9735148547726995,0,1,1,1,2,3,2,2,1,1
condo,Avcilar,29.49852507374631,4,1,2,2,4.82,0,0.8,1,365,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,52663657,Avcilar,Entire home/apt,condo,3.3843402645957323,0,1,1,1,1,2,1,2,1,1
condo,Kagithane,46.46017699115044,3,1,1,2,4.82,0,0.8,1,365,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,630,52664078,Kagithane,Entire home/apt,condo,3.8385955368733287,0,1,1,1,1,2,1,2,1,1
condo,Bagcilar,41.8141592920354,4,1,1,1,4.82,0,0.8,7,365,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,567,52665402,Bagcilar,Entire home/apt,condo,3.7332350212155028,0,1,1,1,1,2,1,2,1,1
apartment,Esenyurt,45.57522123893805,2,1,1,1,4.82,0,0.8,7,365,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,618,52669048,Esenyurt,Entire home/apt,apartment,3.819364174945441,0,1,1,1,1,2,1,2,1,1
apartment,Esenyurt,40.56047197640118,4,1.5,1,1,4,1,1,1,79,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,550,52670873,Esenyurt,Entire home/apt,apartment,3.7027939957142673,0,0,0,0,2,2,1,2,2,1
condo,Sancaktepe,46.38643067846608,3,1,1,1,4.82,0,0.8,1,365,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,52671039,Sancaktepe,Entire home/apt,condo,3.837006974188191,0,1,1,1,1,2,1,2,1,1
apartment,Beyoglu,17.182890855457227,2,1,1,1,5,1,0.68,2,320,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,233,52673146,Beyoglu,Entire home/apt,apartment,2.8439141710534512,0,0,0,0,1,2,1,2,2,1
condo,Tuzla,25.81120943952802,4,1,1,2,5,2,1.25,7,359,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,350,52700121,Tuzla,Entire home/apt,condo,3.2508088719712096,0,0,0,0,1,2,1,2,2,1
loft,Beyoglu,34.95575221238938,3,1,2,2,5,6,2.47,5,361,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,474,52709974,Beyoglu,Entire home/apt,loft,3.554083039182827,0,0,0,0,1,2,1,2,2,1
condo,Kucukcekmece,22.123893805309734,3,1,1,3,5,1,1,3,344,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,52717751,Kucukcekmece,Entire home/apt,condo,3.0966581921439515,0,0,0,0,1,2,2,2,2,1
condo,Bagcilar,53.17109144542773,4,1,1,3,4.82,0,0.8,15,361,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,721,52725686,Bagcilar,Entire home/apt,condo,3.9735148547726995,0,1,1,1,1,2,2,2,1,2
apartment,Sisli,48.89380530973451,4,1,1,3,4.43,7,3.39,1,359,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,663,52725840,Sisli,Entire home/apt,apartment,3.889650707673613,0,0,0,0,1,2,2,2,2,1
apartment,Kadikoy,25.81120943952802,4,1.5,2,3,4.82,0,0.8,30,147,37,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,350,52728665,Kadikoy,Entire home/apt,apartment,3.2508088719712096,0,1,1,1,2,2,2,2,1,3
apartment,Kartal,36.87315634218289,2,1,1,1,4.82,0,0.8,3,365,37,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,500,52730686,Kartal,Entire home/apt,apartment,3.607483815909942,0,1,1,1,1,2,1,2,1,1
condo,Kadikoy,72.1976401179941,3,1,1,1,5,1,0.81,3,344,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,979,52731453,Kadikoy,Entire home/apt,condo,4.2794073600182605,0,0,0,0,1,2,1,2,2,1
condo,Beyoglu,49.18879056047197,3,1,1,2,5,1,1,1,354,26,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,667,52738855,Beyoglu,Entire home/apt,condo,3.895665763403374,0,0,0,0,1,2,1,2,2,1
condo,Bagcilar,53.17109144542773,4,1,1,1,4.82,0,0.8,15,334,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,721,52745283,Bagcilar,Entire home/apt,condo,3.9735148547726995,0,1,1,1,1,2,1,2,1,2
condo,Bagcilar,53.17109144542773,4,1,1,1,4.82,0,0.8,15,346,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,721,52745694,Bagcilar,Entire home/apt,condo,3.9735148547726995,0,1,1,1,1,2,1,2,1,2
condo,Beyoglu,53.46607669616519,2,1,1,1,5,2,2,3,0,12,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,725,52746708,Beyoglu,Entire home/apt,condo,3.9790473723424253,0,0,0,0,1,2,1,2,2,1
condo,Kadikoy,25.81120943952802,4,1,1,2,5,3,1.25,6,198,29,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,350,52747310,Kadikoy,Entire home/apt,condo,3.2508088719712096,0,0,0,0,1,2,1,2,2,1
apartment,Sisli,41.961651917404126,3,0,1,2,4.82,0,0.8,2,365,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,569,52747343,Sisli,Entire home/apt,apartment,3.7367561516140815,0,1,1,1,1,2,1,2,1,1
loft,Sisli,23.59882005899705,2,1,1,1,4.43,7,2.88,1,244,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320,52749560,Sisli,Entire home/apt,loft,3.1611967132815226,0,0,0,0,1,2,1,2,2,1
condo,Bagcilar,35.84070796460177,4,1,1,1,5,5,2.11,3,333,24,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,486,52754946,Bagcilar,Entire home/apt,condo,3.5790843413882443,0,0,0,0,1,2,1,2,2,1
condo,Uskudar,29.49852507374631,4,1,1,1,5,2,0.92,6,361,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,400,52755502,Uskudar,Entire home/apt,condo,3.3843402645957323,0,0,0,0,1,2,1,2,2,1
condo,Bagcilar,38.7905604719764,4,1,1,3,5,4,1.9,3,337,23,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,526,52756295,Bagcilar,Entire home/apt,condo,3.6581769302254603,0,0,0,0,1,2,2,2,2,1
apartment,Sisli,73.23008849557522,6,1,1,1,4.82,0,0.8,3,359,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,993,52767300,Sisli,Entire home/apt,apartment,4.293606381532923,0,1,1,1,1,2,1,2,1,1
condo,Bagcilar,53.17109144542773,4,1,1,3,4.82,0,0.8,28,364,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,721,52768389,Bagcilar,Entire home/apt,condo,3.9735148547726995,0,1,1,1,1,2,2,2,1,2
apartment,Beyoglu,70.35398230088495,5,2,2,2,5,2,2,2,159,9,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,954,52768603,Beyoglu,Entire home/apt,apartment,4.253539388936037,0,0,0,0,2,2,1,2,2,1
apartment,Fatih,33.03834808259587,2,1,1,4,4.82,0,0.8,2,358,37,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,448,52790306,Fatih,Entire home/apt,apartment,3.4976689499027356,0,1,1,1,1,2,2,2,1,1
apartment,Sisli,35.91445427728613,4,1,1,1,5,1,0.55,10,362,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,487,52803398,Sisli,Entire home/apt,apartment,3.5811398405703403,0,0,0,0,1,2,1,2,2,1
condo,Avcilar,62.46312684365782,6,1,2,3,4.82,0,0.8,14,180,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,847,52812697,Avcilar,Entire home/apt,condo,4.134576412139805,0,1,1,1,1,2,2,2,1,2
condo,Pendik,55.75221238938053,4,1.5,2,3,4.82,0,0.8,3,365,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,756,52822969,Pendik,Entire home/apt,condo,4.020917093667284,0,1,1,1,2,2,2,2,1,1
apartment,Kartal,40.56047197640118,2,1,1,1,4.82,0,0.8,1,361,37,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,550,52823600,Kartal,Entire home/apt,apartment,3.7027939957142673,0,1,1,1,1,2,1,2,1,1
apartment,Beyoglu,19.24778761061947,4,1,1,3,5,7,3.09,2,334,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,261,52824361,Beyoglu,Entire home/apt,apartment,2.957396124810444,0,0,0,0,1,2,2,2,2,1
condo,Umraniye,39.0117994100295,2,1,1,1,4.82,0,0.8,1,365,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,529,52831889,Umraniye,Entire home/apt,condo,3.66386414934605,0,1,1,1,1,2,1,2,1,1
condo,Fatih,31.047197640117993,4,1,1,1,4.82,0,0.8,1,326,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,421,52833026,Fatih,Entire home/apt,condo,3.4355085511701318,0,1,1,1,1,2,1,2,1,1
